id,theme,question,reponse_1,reponse_2,reponse_3,reponse_4,bonne_reponse,explication,difficulte
2319,Technologie,Quelle plateforme vidéo appartient à Google ?,Twitch,YouTube,Dailymotion,Vimeo,2,"Google a racheté YouTube en 2006 pour 1,65 milliard de dollars.",1
2320,Technologie,Quel est le nom du fondateur de Facebook ?,Elon Musk,Larry Page,Jack Dorsey,Mark Zuckerberg,4,Zuckerberg a fondé Facebook depuis sa chambre d'étudiant à Harvard en 2004.,1
2321,Technologie,Quel milliardaire a fondé Tesla et SpaceX ?,Jeff Bezos,Larry Ellison,Elon Musk,Bill Gates,3,"Elon Musk dirige notamment Tesla, SpaceX et a racheté Twitter en 2022.",1
2322,Technologie,Quelle entreprise a été cofondée par Bill Gates ?,Microsoft,Oracle,Apple,IBM,1,Bill Gates et Paul Allen ont fondé Microsoft en 1975.,1
2323,Technologie,Quel format de fichier est utilisé pour les documents non modifiables partagés ?,DOCX,PDF,XLSX,TXT,2,"Le PDF, créé par Adobe, préserve la mise en page sur tous les appareils.",1
2324,Technologie,Quelle technologie sans fil sert à connecter des écouteurs à un téléphone sur courte distance ?,Le NFC,Le Bluetooth,Le Wi-Fi,La 4G,2,"Le Bluetooth, créé en 1994, porte le nom d'un roi viking, Harald à la dent bleue.",1
2325,Technologie,Quelle est la meilleure pratique pour un mot de passe ?,Utiliser un mot de passe long et unique par service,Utiliser 1234 partout,Le noter sur son écran,Utiliser son prénom,1,"Longueur, unicité et gestionnaire de mots de passe sont les recommandations de base.",1
2326,Technologie,Quelle entreprise a créé le navigateur Chrome ?,Apple,Microsoft,Google,Mozilla,3,Chrome est sorti en 2008 et domine largement le marché des navigateurs.,1
2327,Technologie,Quel composant est souvent appelé le 'cerveau' de l'ordinateur ?,La RAM,Le processeur (CPU),Le disque dur,La carte graphique,2,Le CPU exécute les instructions des programmes.,1
2328,Technologie,Quelle entreprise a créé la console Switch ?,Nintendo,Microsoft,Sony,Sega,1,"La Nintendo Switch, sortie en 2017, est à la fois console de salon et portable.",1
2329,Technologie,Quel jeu vidéo de construction en blocs est le plus vendu de l'histoire ?,Minecraft,GTA V,Fortnite,Tetris,1,"Minecraft, créé par Markus Persson, dépasse les 300 millions d'exemplaires vendus.",1
2330,Technologie,Que désigne le terme 'bug' en informatique ?,Une sauvegarde,Une mise à jour,Un antivirus,Un défaut ou une erreur dans un programme,4,Le terme aurait été popularisé après qu'un vrai insecte eut bloqué un relais d'ordinateur en 1947.,1
2331,Technologie,Quel réseau social chinois de vidéos courtes a explosé après 2018 ?,Line,Weibo,TikTok,WeChat,3,"TikTok, édité par ByteDance, a bâti son succès sur un algorithme de recommandation très efficace.",1
2332,Technologie,Quelle génération de réseau mobile a été déployée à partir de 2020 en France ?,La 5G,La 4G,La 2G,La 3G,1,La 5G promet des débits accrus et une latence réduite.,1
2333,Technologie,Quel est l'objectif d'une sauvegarde (backup) ?,Chiffrer les fichiers,Pouvoir restaurer ses données en cas de perte,Nettoyer le disque,Accélérer le PC,2,"La règle du 3-2-1 recommande trois copies, sur deux supports, dont une hors site.",1
2334,Technologie,Que désigne un pixel ?,Un câble,Un type de fichier,Un logiciel,Le plus petit élément d'une image numérique,4,La résolution d'un écran s'exprime en nombre de pixels (ex. 1920x1080).,1
2335,Technologie,Quel assistant vocal est développé par Amazon ?,Cortana,Siri,Bixby,Alexa,4,Alexa équipe les enceintes Echo depuis 2014.,1
2336,Technologie,Quel assistant vocal équipe les iPhone ?,Siri,Google Assistant,Cortana,Alexa,1,Siri a été intégré à l'iPhone 4S en 2011.,1
2337,Technologie,"Quel service permet de collaborer sur des documents en ligne, édité par Google ?",Excel,Word,Notion,Google Docs,4,Google Docs permet l'édition simultanée par plusieurs utilisateurs.,1
2338,Technologie,Sur quel principe repose Wikipédia ?,Une IA seule,La contribution collaborative bénévole,Un algorithme secret,Une rédaction professionnelle payante,2,Wikipédia est écrite et relue par des bénévoles du monde entier depuis 2001.,1
2339,Technologie,Que fait la commande 'Ctrl + Z' ?,Elle enregistre,Elle imprime,Elle annule la dernière action,Elle ferme,3,Ctrl+Z annule ; Ctrl+Y ou Ctrl+Maj+Z rétablit.,1
2340,Technologie,Que signifie 'URL' ?,Universal Reading Link,User Register Log,Unified Route Line,Uniform Resource Locator,4,L'URL est l'adresse qui permet de localiser une ressource sur le web.,2
2341,Technologie,Quelle unité mesure la capacité de stockage d'un disque dur ?,Le pixel,L'octet (byte),Le watt,Le hertz,2,On parle de gigaoctets (Go) ou téraoctets (To) pour le stockage.,2
2342,Technologie,Quel langage est principalement utilisé pour structurer une page web ?,C++,HTML,SQL,Python,2,HTML définit la structure et le contenu d'une page web.,2
2343,Technologie,"Quel langage sert à mettre en forme (couleurs, mise en page) une page web ?",Java,PHP,JavaScript,CSS,4,CSS (Cascading Style Sheets) gère l'apparence des éléments HTML.,2
2344,Technologie,Quel langage de programmation porte le nom d'un serpent ?,Cobra,Ruby,Java,Python,4,"Le nom vient en réalité de la troupe comique Monty Python, dont Guido van Rossum était fan.",2
2345,Technologie,Que désigne le 'cloud' en informatique ?,Un logiciel météo,Le stockage et le calcul sur des serveurs distants,Un type d'écran,Un virus,2,Le cloud permet d'accéder à des ressources informatiques via Internet plutôt qu'en local.,2
2346,Technologie,Que désigne une adresse IP ?,Un logiciel,Un mot de passe,Un type de fichier,Un identifiant numérique d'un appareil sur un réseau,4,L'adresse IP permet d'identifier et de localiser un appareil sur un réseau.,2
2347,Technologie,Que signifie 'HTTPS' par rapport à 'HTTP' ?,Le site est plus rapide,Le site est français,Le site est gratuit,La connexion est chiffrée et sécurisée,4,Le S signifie 'Secure' : les données échangées sont chiffrées via TLS.,2
2348,Technologie,Qu'est-ce qu'un 'phishing' (hameçonnage) ?,Un jeu en ligne,Une tentative d'obtenir vos données en se faisant passer pour un tiers de confiance,Un type de connexion,Une mise à jour,2,Le phishing utilise de faux e-mails ou sites pour voler identifiants et données bancaires.,2
2349,Technologie,Que fait un 'ransomware' ?,Il traduit des textes,Il chiffre vos fichiers et demande une rançon,Il nettoie le disque,Il accélère le PC,2,Les rançongiciels bloquent l'accès aux données jusqu'au paiement d'une rançon.,2
2350,Technologie,Quel navigateur est développé par la fondation Mozilla ?,Opera,Edge,Firefox,Safari,3,Firefox est un navigateur libre et open source lancé en 2004.,2
2351,Technologie,Que désigne l'open source ?,Un logiciel payant,Un virus,Un logiciel dont le code source est accessible et modifiable,Un logiciel sans interface,3,"L'open source permet à chacun de consulter, modifier et redistribuer le code.",2
2352,Technologie,Quel système d'exploitation libre a été créé par Linus Torvalds ?,Linux,Solaris,BSD,Unix,1,Torvalds a publié la première version du noyau Linux en 1991.,2
2353,Technologie,Que signifie 'RAM' ?,Random Access Memory,Read Any Memory,Remote Access Mode,Rapid Application Module,1,"La RAM est la mémoire vive, volatile et rapide, utilisée par les programmes en cours.",2
2354,Technologie,Quelle est la différence entre un SSD et un disque dur classique ?,Le SSD n'a pas de pièces mécaniques et est plus rapide,Aucune,Le SSD stocke moins par principe,Le SSD est moins cher,1,"Le SSD utilise de la mémoire flash, ce qui le rend nettement plus rapide et silencieux.",2
2355,Technologie,À quoi sert principalement une carte graphique (GPU) ?,À alimenter le PC,À stocker des fichiers,"À calculer et afficher des images, et à faire du calcul parallèle",À se connecter à Internet,3,Les GPU sont aussi massivement utilisés pour l'IA et le calcul scientifique.,2
2356,Technologie,Quel est le nom de la monnaie numérique créée en 2009 par Satoshi Nakamoto ?,Le Dogecoin,L'Ethereum,Le Litecoin,Le Bitcoin,4,"Le Bitcoin est la première cryptomonnaie décentralisée, fondée sur la blockchain.",2
2357,Technologie,Quelle entreprise a lancé ChatGPT ?,Meta,OpenAI,Google,Anthropic,2,"OpenAI a lancé ChatGPT fin 2022, déclenchant l'engouement grand public pour l'IA générative.",2
2358,Technologie,Que signifie 'RGPD' ?,Règlement général sur la protection des données,Registre géré par département,Réseau global de partage des données,Régulation générale du plan digital,1,"Le RGPD, entré en application en 2018, encadre le traitement des données personnelles dans l'UE.",2
2359,Technologie,Que sont les 'cookies' sur un site web ?,Des images,Des virus,De petits fichiers stockés par le navigateur pour mémoriser des informations,Des publicités,3,Les cookies servent à garder une session ouverte ou à suivre la navigation.,2
2360,Technologie,Quelle console de jeu a été lancée par Sony en 1994 ?,La Xbox,La PlayStation,La Nintendo 64,La Dreamcast,2,La première PlayStation a bouleversé le marché avec ses jeux sur CD.,2
2361,Technologie,Quel jeu vidéo russe de 1984 consiste à empiler des blocs ?,Tetris,Pac-Man,Snake,Pong,1,Tetris a été conçu par Alekseï Pajitnov en Union soviétique.,2
2362,Technologie,Quelle société a créé le moteur de recherche Bing ?,Microsoft,Yahoo,Google,Amazon,1,Bing a été lancé par Microsoft en 2009.,2
2363,Technologie,Quel service de streaming musical suédois a été lancé en 2008 ?,Deezer,Apple Music,Spotify,Tidal,3,Spotify a popularisé le modèle du streaming musical par abonnement.,2
2364,Technologie,Quel service de streaming a débuté en louant des DVD par courrier ?,Hulu,Prime Video,Disney+,Netflix,4,Netflix a démarré en 1997 comme service de location de DVD par la poste avant de basculer vers le streaming.,2
2365,Technologie,Que fait la touche F5 dans un navigateur ?,Elle imprime,Elle ferme l'onglet,Elle ouvre un favori,Elle actualise la page,4,F5 recharge la page courante.,2
2366,Technologie,Que désigne le 'code source' d'un logiciel ?,Le mot de passe,Le manuel,Le texte écrit par les développeurs avant compilation,Le fichier exécutable,3,Le code source est traduit en langage machine par un compilateur ou un interpréteur.,2
2367,Technologie,Quelle base de données utilise le langage SQL ?,Les images,Les bases relationnelles,Les fichiers texte,Les vidéos,2,SQL (Structured Query Language) sert à interroger des bases de données relationnelles.,2
2368,Technologie,Que signifie 'GPS' ?,Global Positioning System,Global Phone Standard,Geo Public Signal,General Point Service,1,Le GPS américain repose sur une constellation de satellites en orbite moyenne.,2
2369,Technologie,Que signifie 'CPU' ?,Computer Power Unit,Core Process Update,Central Processing Unit,Central Program Utility,3,Le CPU est l'unité centrale de traitement de l'ordinateur.,2
2370,Technologie,Que fait un pare-feu (firewall) ?,Il compresse des fichiers,Il installe des logiciels,Il refroidit le processeur,Il filtre le trafic réseau entrant et sortant,4,Le pare-feu applique des règles pour autoriser ou bloquer les connexions.,2
2371,Technologie,Quel mathématicien britannique est considéré comme le père de l'informatique théorique ?,John von Neumann,Claude Shannon,Charles Babbage,Alan Turing,4,Turing a formalisé la notion de calculabilité et décrypté Enigma pendant la guerre.,2
2372,Technologie,Que désigne 'open data' ?,Des données publiques librement réutilisables,Des données perdues,Un logiciel,Des données chiffrées,1,L'open data facilite la transparence et l'innovation à partir de données publiques.,2
2373,Technologie,Que désigne le terme 'machine learning' ?,Un robot industriel,Des programmes qui apprennent à partir de données,Une base de données,Un type d'écran,2,L'apprentissage automatique ajuste des modèles statistiques à partir d'exemples.,2
2374,Technologie,Quel élément chimique est à la base des puces électroniques ?,Le silicium,Le cuivre,Le fer,L'aluminium,1,"Le silicium, semi-conducteur, a donné son nom à la Silicon Valley.",2
2375,Technologie,Quel réseau social a été créé en 2005 pour partager des vidéos et racheté un an après ?,Twitch,Dailymotion,Vimeo,YouTube,4,"Racheté par Google en 2006, YouTube est aujourd'hui la deuxième plateforme la plus visitée au monde.",2
2376,Technologie,Que désigne l'authentification à deux facteurs ?,Un antivirus double,Une vérification supplémentaire en plus du mot de passe,Deux comptes,Deux mots de passe identiques,2,"Le second facteur peut être un code temporaire, une clé physique ou une empreinte.",2
2377,Technologie,"En informatique, combien d'octets représente un kilooctet selon la définition adoptée par le Système International (SI) ?",1000,1024,100,10 000,1,"Un kilooctet vaut 1000 octets ; le kibioctet, souvent confondu, vaut 1024 octets.",3
2378,Technologie,Quelle est la fonction d'un VPN ?,Imprimer à distance,Compresser des fichiers,Accélérer le processeur,Chiffrer la connexion et masquer l'adresse IP,4,Un VPN crée un tunnel chiffré entre l'appareil et un serveur distant.,3
2379,Technologie,Quelle année a vu la création du World Wide Web par Tim Berners-Lee ?,1995,1989,2001,1969,2,Berners-Lee formule sa proposition au CERN en mars 1989.,3
2380,Technologie,Quel réseau militaire américain est l'ancêtre d'Internet ?,ARPANET,SKYNET,NASANET,DARPA-2,1,ARPANET a connecté ses premiers nœuds en 1969.,3
2381,Technologie,Quelle loi empirique prédisait un doublement du nombre de transistors tous les deux ans ?,La loi d'Ohm,La loi de Metcalfe,La loi de Moore,La loi de Murphy,3,"Gordon Moore, cofondateur d'Intel, l'a formulée en 1965.",3
2382,Technologie,Qu'est-ce qu'une blockchain ?,Un registre distribué et infalsifiable de transactions,Un type de câble,Un navigateur,Un langage de programmation,1,La blockchain enchaîne des blocs de transactions validés par un réseau décentralisé.,3
2383,Technologie,"Quel est le premier jeu vidéo d'arcade à succès mondial, sorti en 1972 ?",Pac-Man,Space Invaders,Asteroids,Pong,4,"Pong, d'Atari, a lancé l'industrie du jeu vidéo commercial.",3
2384,Technologie,Que signifie 'IoT' ?,Interface of Transfer,Internet of Things (Internet des objets),Input Output Terminal,Integrated Online Tool,2,"L'IoT désigne les objets connectés : capteurs, montres, thermostats, etc.",3
2385,Technologie,Que fait la commande 'SELECT' en SQL ?,Elle supprime des données,Elle sauvegarde,Elle interroge et récupère des données,Elle crée une table,3,SELECT est la commande de lecture fondamentale en SQL.,3
2386,Technologie,Quel format d'image supporte la transparence et est courant sur le web ?,BMP,JPEG,PNG,TIFF,3,Le PNG gère la transparence et la compression sans perte.,3
2387,Technologie,Quelle différence principale entre JPEG et PNG ?,JPEG est vectoriel,PNG est plus ancien,"JPEG compresse avec perte, PNG sans perte",Aucune,3,"Le JPEG dégrade légèrement l'image pour réduire sa taille, contrairement au PNG.",3
2388,Technologie,Quelle pionnière est considérée comme la première programmeuse de l'histoire ?,Margaret Hamilton,Grace Hopper,Hedy Lamarr,Ada Lovelace,4,Ada Lovelace a écrit en 1843 le premier algorithme destiné à une machine.,3
2389,Technologie,Quel terme désigne un programme qui se reproduit et se propage entre machines ?,Un compilateur,Un pare-feu,Un ver (worm),Un pilote,3,"Contrairement au virus, un ver se propage seul, sans intervention de l'utilisateur.",3
2390,Technologie,Que signifie 'DNS' ?,Data Network Service,Direct Node Server,Domain Name System,Digital Name Standard,3,Le DNS traduit les noms de domaine en adresses IP.,3
2391,Technologie,Que fait une attaque DDoS ?,Elle installe un antivirus,Elle chiffre les fichiers,Elle vole des mots de passe,Elle sature un service par un flot de requêtes,4,L'attaque par déni de service distribué mobilise de nombreuses machines pour saturer une cible.,3
2392,Technologie,Quel format léger est très utilisé pour échanger des données entre applications web ?,MP3,PNG,JSON,ZIP,3,Le JSON est lisible par l'humain et facile à traiter par les machines.,3
2393,Technologie,Que signifie 'API' ?,Advanced Public Index,Application Programming Interface,Automatic Process Input,Applied Program Internet,2,Une API définit comment deux logiciels peuvent communiquer entre eux.,3
2394,Technologie,Que désigne un 'réseau de neurones' en IA ?,Un scanner médical,Un modèle inspiré du fonctionnement du cerveau,Un câble réseau,Un site web,2,Les réseaux de neurones artificiels empilent des couches de calculs pondérés.,3
2395,Technologie,Que désigne 'le mode sans échec' de Windows ?,Un démarrage minimal pour diagnostiquer les problèmes,Un antivirus,Un mode hors ligne,Un mode jeu,1,Le mode sans échec ne charge que les pilotes essentiels.,3
2396,Technologie,Que signifie 'HTML5' par rapport à HTML ?,Un langage totalement différent,"Une version modernisée du langage, avec audio et vidéo natifs",Un format d'image,Un antivirus,2,"HTML5, finalisé en 2014, a rendu Flash obsolète.",3
2397,Technologie,Quelle technologie web est devenue obsolète et a été abandonnée fin 2020 ?,HTML,CSS,Adobe Flash,JavaScript,3,"Flash a été abandonné pour des raisons de sécurité et de performance, remplacé par HTML5.",3
2398,Technologie,Quel superordinateur d'IBM a battu le champion du monde d'échecs en 1997 ?,Blue Gene,Deep Blue,Summit,Watson,2,"Deep Blue a battu Garry Kasparov, un moment charnière de l'histoire de l'IA.",3
2399,Technologie,Quel programme de DeepMind a battu le champion du monde de go en 2016 ?,MuZero,Deep Blue,AlphaGo,AlphaZero,3,"AlphaGo a vaincu Lee Sedol 4-1, une étape considérée comme majeure pour l'IA.",3
2400,Technologie,Que signifie 'ROM' ?,Read Only Memory,Rapid Output Module,Remote Online Mode,Random Order Memory,1,"La ROM est une mémoire morte, en lecture seule, conservée sans alimentation.",3
2401,Technologie,Dans quel laboratoire européen le Web a-t-il été inventé ?,À l'INRIA,Au CERN,À l'ESA,Au MIT,2,"Le Web est né au CERN, à Genève, pour permettre aux physiciens de partager des documents.",3
2402,Technologie,Quelle informaticienne a dirigé le développement du logiciel embarqué d'Apollo 11 ?,Katherine Johnson,Grace Hopper,Ada Lovelace,Margaret Hamilton,4,Margaret Hamilton a popularisé le terme 'génie logiciel'.,4
2403,Technologie,Quel protocole est utilisé pour envoyer des e-mails ?,SSH,SMTP,HTTP,FTP,2,SMTP (Simple Mail Transfer Protocol) sert à l'envoi ; IMAP et POP servent à la réception.,4
2404,Technologie,Quelle entreprise domine la fabrication de puces les plus avancées à Taïwan ?,Samsung,TSMC,AMD,Intel,2,TSMC est le premier fondeur mondial de semi-conducteurs de pointe.,4
2405,Histoire,Quel mur est tombé en 1989 ?,Le mur d'Hadrien,Le mur des Lamentations,Le mur de Berlin,La Grande Muraille,3,Sa chute a précipité la réunification allemande de 1990.,1
2406,Histoire,Qui était le premier empereur des Français ?,Louis XIV,Napoléon Bonaparte,Louis XVI,Charlemagne,2,Napoléon se couronne empereur en 1804 sous le nom de Napoléon Ier.,1
2407,Histoire,En quelle année la Révolution française a-t-elle commencé ?,1789,1799,1815,1776,1,La prise de la Bastille du 14 juillet 1789 en est l'événement symbolique.,2
2408,Histoire,Quelle civilisation a construit Machu Picchu ?,Les Mayas,Les Aztèques,Les Incas,Les Olmèques,3,La cité inca fut édifiée au XVe siècle dans les Andes péruviennes.,2
2409,Histoire,Quel traité met fin à la Première Guerre mondiale en 1919 ?,Le traité de Rome,Le traité de Westphalie,Le traité d'Utrecht,Le traité de Versailles,4,"Signé le 28 juin 1919, il impose de lourdes réparations à l'Allemagne.",2
2410,Histoire,Quelle bataille de 1815 met fin à l'épopée napoléonienne ?,Austerlitz,Wagram,Iéna,Waterloo,4,La défaite face aux coalisés britanniques et prussiens entraîne l'abdication de Napoléon.,3
2411,Histoire,Qui a proclamé l'indépendance des États-Unis en 1776 ?,Le roi George III,Le Second Congrès continental,Le Congrès de Vienne,Le Parlement britannique,2,La Déclaration d'indépendance fut adoptée le 4 juillet 1776 à Philadelphie.,3
2412,Histoire,Quel empereur romain a fait du christianisme une religion tolérée ?,Auguste,Néron,Constantin,Trajan,3,L'édit de Milan de 313 met fin aux persécutions contre les chrétiens.,3
2413,Histoire,En quelle année Christophe Colomb atteint-il l'Amérique ?,1492,1453,1519,1421,1,Sa traversée pour le compte de la couronne d'Espagne ouvre l'ère des grandes découvertes.,3
2414,Histoire,Quelle dynastie chinoise a construit l'essentiel de la Grande Muraille visible aujourd'hui ?,Les Ming,Les Han,Les Qing,Les Tang,1,La dynastie Ming (1368-1644) a rebâti et prolongé l'ouvrage en pierre et brique.,3
2415,Histoire,Quel empereur byzantin a fait rédiger un grand code de lois au VIe siècle ?,Constantin XI,Héraclius,Basile II,Justinien,4,Le Corpus juris civilis codifie le droit romain et influence le droit européen.,4
2416,Histoire,Quelle reine égyptienne s'est alliée à Jules César puis Marc Antoine ?,Néféririkarê,Hatchepsout,Cléopâtre VII,Néfertiti,3,"Dernière souveraine de la dynastie lagide, elle meurt en 30 av. J.-C.",4
2417,Histoire,Quel traité de 1648 met fin à la guerre de Trente Ans ?,Les traités de Westphalie,Le traité de Tordesillas,La paix d'Augsbourg,Le traité des Pyrénées,1,Ils posent les bases du concept moderne d'État souverain.,4
2418,Histoire,Qui fut le premier tsar de Russie couronné sous ce titre ?,Boris Godounov,Michel Romanov,Pierre Ier,Ivan IV,4,Ivan le Terrible prend le titre de tsar en 1547.,4
2419,Histoire,Quelle bataille navale de 1571 stoppe l'expansion ottomane en Méditerranée ?,Actium,Lépante,Trafalgar,Salamine,2,La Sainte-Ligue chrétienne y défait la flotte ottomane.,4
2420,Histoire,Quel roi mérovingien réunit la Gaule franque après sa conversion au christianisme ?,Clotaire II,Childéric,Clovis,Dagobert,3,Son baptême à Reims vers 496 marque un tournant politique et religieux.,5
2421,Histoire,"Quelle paix de 1555 reconnaît le principe « cujus regio, ejus religio » dans l'Empire ?",La paix d'Augsbourg,La paix de Nystad,La paix de Lodi,La paix de Cateau-Cambrésis,1,Chaque prince y impose sa confession sur ses terres.,5
2422,Histoire,Quel érudit a dirigé la bibliothèque d'Alexandrie et mesuré la circonférence de la Terre ?,Ératosthène,Ptolémée,Archimède,Hipparque,1,Son calcul au IIIe siècle av. J.-C. reste d'une remarquable précision.,5
2423,Histoire,Quelle bataille de 732 est traditionnellement associée à Charles Martel ?,Bouvines,Poitiers,Roncevaux,Tours-lès-Francs,2,Elle stoppe une incursion omeyyade dans le royaume franc.,5
2424,Histoire,Quel empire précolombien avait Tenochtitlan pour capitale ?,L'Empire toltèque,L'Empire aztèque,L'Empire inca,La civilisation maya,2,"La cité, bâtie sur un lac, fut conquise par Cortés en 1521.",5
2425,Géographie,Sur quel continent se trouve le désert du Sahara ?,L'Asie,L'Océanie,L'Afrique,L'Amérique du Sud,3,C'est le plus grand désert chaud du monde.,1
2426,Géographie,Quelle est la plus haute montagne du monde ?,L'Everest,Le K2,Le Kilimandjaro,Le Mont Blanc,1,Son sommet culmine à environ 8 849 mètres dans l'Himalaya.,1
2427,Géographie,Quel fleuve traverse l'Égypte ?,Le Zambèze,Le Nil,Le Niger,Le Congo,2,"Long d'environ 6 650 km, il se jette dans la Méditerranée.",2
2428,Géographie,Quel détroit sépare l'Europe de l'Afrique à l'ouest de la Méditerranée ?,Le pas de Calais,Le détroit de Gibraltar,Le Bosphore,Le détroit de Messine,2,Il ne mesure qu'environ 14 km dans sa partie la plus étroite.,2
2429,Géographie,Quel pays possède le plus de fuseaux horaires ?,La Chine,La Russie,Les États-Unis,La France,4,"Grâce à ses territoires d'outre-mer, la France couvre douze fuseaux.",2
2430,Géographie,Quelle chaîne de montagnes sépare l'Europe de l'Asie ?,Le Caucase,L'Altaï,L'Oural,Les Carpates,3,L'Oural s'étend sur environ 2 500 km du nord au sud.,2
2431,Géographie,Quel est le plus long fleuve du monde ?,L'Amazone,Le Nil,Le Yangtsé,Le Mississippi,2,Le Nil et l'Amazone se disputent le titre selon les méthodes de mesure.,3
2432,Géographie,Quel pays compte le plus grand nombre d'îles ?,Le Canada,Les Philippines,La Suède,L'Indonésie,3,"La Suède recense plus de 260 000 îles, la plupart minuscules.",3
2433,Géographie,Quelle mer intérieure est la plus grande étendue d'eau fermée du monde ?,le lac Baïkal,La mer Morte,La mer Caspienne,La mer d'Aral,3,"Bordée par cinq pays, elle est parfois classée comme lac.",3
2434,Géographie,Quel pays d'Amérique du Sud n'a aucune frontière avec le Brésil ?,Le Chili,La Bolivie,Le Pérou,La Colombie,1,Le Chili et l'Équateur sont les deux seuls pays du continent à ne pas border le Brésil.,3
2435,Géographie,Quel lac est le plus profond du monde ?,Le lac Supérieur,Le lac Tanganyika,Le lac Baïkal,La mer Caspienne,3,"En Sibérie, il atteint plus de 1 600 mètres de profondeur.",4
2436,Géographie,Quel pays enclavé est entièrement entouré par l'Afrique du Sud ?,le Botswana,Le Lesotho,L'Eswatini,le Malawi,2,Le Lesotho est l'un des rares États totalement enclavés dans un autre.,4
2437,Géographie,Quel détroit sépare l'Alaska de la Russie ?,Le détroit de Davis,Le détroit de Malacca,Le détroit de Béring,Le détroit d'Ormuz,3,Il ne mesure qu'environ 85 km de large à son point le plus étroit.,4
2438,Géographie,Quelle ville est traversée par le méridien de Greenwich et le fleuve qui lui a donné son nom ?,Édimbourg,Londres,Paris,Amsterdam,2,"Le méridien d'origine passe par l'observatoire de Greenwich, dans le Grand Londres.",4
2439,Géographie,Quel est le pays le moins densément peuplé du monde ?,L'Islande,L'Australie,Le Canada,La Mongolie,4,Sa densité tourne autour de deux habitants au kilomètre carré.,5
2440,Géographie,Quelle est la capitale du Kazakhstan depuis 2019 ?,Astana,Chymkent,Almaty,Karaganda,1,La ville a porté le nom de Noursoultan entre 2019 et 2022 avant de redevenir Astana.,5
2441,Géographie,Quel fleuve d'Asie centrale se jetait autrefois dans la mer d'Aral ?,Le Mékong,L'Indus,L'Amou-Daria,Le Gange,3,Le détournement de ses eaux a contribué à l'assèchement de la mer d'Aral.,5
2442,Géographie,Quel est le plus petit État souverain du monde par la superficie ?,Nauru,Le Vatican,Monaco,Saint-Marin,2,"La cité-État s'étend sur environ 0,44 km².",5
2443,Géographie,Quelle péninsule sud-américaine est le point continental le plus proche de l'Antarctique ?,La péninsule de Valdés,Le cap de Bonne-Espérance,La péninsule de la Terre de Feu,La péninsule de Basse-Californie,3,Le cap Horn en marque l'extrémité méridionale.,5
2444,Pays,Quelle est la capitale de l'Italie ?,Venise,Rome,Naples,Milan,2,Rome est aussi le siège de la cité-État du Vatican.,1
2445,Pays,Quel pays a pour capitale Tokyo ?,La Thaïlande,Le Japon,La Chine,La Corée du Sud,2,Tokyo est l'une des aires urbaines les plus peuplées du monde.,1
2446,Pays,Quel pays est représenté par le drapeau à feuille d'érable ?,Les États-Unis,L'Australie,Le Canada,La Nouvelle-Zélande,3,La feuille d'érable rouge figure au centre du drapeau canadien depuis 1965.,1
2447,Pays,Quel pays possède la plus grande population au monde ?,L'Inde,La Chine,Les États-Unis,L'Indonésie,1,L'Inde a dépassé la Chine en population autour de 2023.,2
2448,Pays,Quel pays scandinave a pour capitale Oslo ?,La Finlande,La Suède,le Danemark,La Norvège,4,Oslo se situe au fond d'un long fjord.,2
2449,Pays,Quel pays africain n'a jamais été colonisé durablement par une puissance européenne ?,Le Ghana,L'Éthiopie,le Sénégal,Le Kenya,2,L'Éthiopie a repoussé l'Italie à Adoua en 1896.,3
2450,Pays,Quelle est la capitale de l'Arménie ?,Tbilissi,Bakou,Erzurum,Erevan,4,Erevan est l'une des plus anciennes villes continuellement habitées.,4
2451,Pays,Quel pays a pour capitale Ljubljana ?,La Croatie,La Slovénie,La Serbie,La Slovaquie,2,La Slovénie est indépendante de la Yougoslavie depuis 1991.,4
2452,Pays,Quelle est la capitale du Sri Lanka qui abrite le Parlement ?,Kandy,Galle,Sri Jayawardenapura Kotte,Colombo,3,"Colombo reste la capitale commerciale, mais le siège législatif est à Kotte.",4
2453,Pays,Quel pays d'Afrique de l'Ouest a pour capitale Ouagadougou ?,le Togo,le Niger,Le Mali,Le Burkina Faso,4,Le pays s'est appelé Haute-Volta jusqu'en 1984.,4
2454,Pays,Quelle est la capitale du Bhoutan ?,Dacca,Thimphou,Thimbu,Katmandou,2,Ce royaume himalayen mesure sa prospérité au « bonheur national brut ».,5
2455,Pays,Quel micro-État est enclavé dans les Alpes entre la Suisse et l'Autriche ?,Andorre,Monaco,Le Liechtenstein,Saint-Marin,3,Cette principauté n'a pas d'armée et utilise le franc suisse.,5
2456,Pays,Quelle est la capitale du Suriname ?,Paramaribo,Georgetown,Bridgetown,Cayenne,1,Le Suriname est le seul pays d'Amérique du Sud où le néerlandais est officiel.,5
2457,Pays,Quel pays insulaire du Pacifique a pour capitale Funafuti ?,Les Fidji,Les Tuvalu,Les Samoa,Les Kiribati,2,Ce minuscule État est parmi les plus menacés par la montée des eaux.,5
2458,Pays,Quelle est la capitale du Kirghizistan ?,Tachkent,Douchanbé,Achgabat,Bichkek,4,Bichkek a porté le nom de Frounze à l'époque soviétique.,5
2459,Sciences & Nature,Quelle planète est la plus proche du Soleil ?,la Terre,Mercure,Vénus,Mars,2,Mercure boucle son orbite en seulement 88 jours.,1
